age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,income,native_country
42,5,13,2,4,0,4,1,0,1977,60,1,0
36,4,13,2,10,0,4,1,0,1977,45,1,39
39,4,14,4,4,1,4,1,0,1974,40,0,39
21,4,10,4,10,3,1,1,0,1974,40,0,39
23,4,10,4,12,1,4,0,0,1974,40,0,39
47,4,9,0,4,1,4,0,0,1974,40,0,39
30,4,9,4,1,2,4,0,0,1974,40,0,39
35,4,10,4,7,1,4,1,0,1974,40,0,39
26,4,10,4,1,1,4,0,0,1974,40,0,39
26,4,13,4,4,1,4,1,0,1974,55,0,39
41,2,14,0,10,1,4,1,0,1974,40,0,39
30,2,10,4,11,1,2,1,0,1974,40,0,39
28,4,9,5,3,1,4,1,0,1974,40,0,39
56,4,9,6,12,1,4,0,0,1974,40,0,39
35,4,9,4,7,3,4,1,0,1974,40,0,39
34,4,11,4,13,1,4,0,0,1974,40,0,39
29,4,9,4,3,1,4,1,0,1974,35,0,39
23,4,12,4,1,3,4,0,0,1974,20,0,39
24,1,9,4,1,1,4,0,0,1974,40,0,39
62,4,10,0,1,1,4,1,0,1974,40,0,39
77,6,10,6,1,1,4,0,0,1944,1,0,39
47,4,15,2,10,5,4,0,0,1902,60,1,16
48,6,16,2,10,0,4,1,0,1902,60,1,39
42,6,15,2,10,0,4,1,0,1902,50,1,39
31,4,14,2,13,0,4,1,0,1902,40,1,39
43,4,13,2,4,0,4,1,0,1902,40,1,9
50,4,16,2,10,0,4,1,0,1902,65,1,39
36,4,13,2,10,0,4,1,0,1902,50,1,39
49,2,14,2,10,0,4,1,0,1902,40,1,39
38,4,9,2,3,0,4,1,0,1902,40,1,39
48,7,16,2,10,5,4,0,0,1902,46,1,39
46,4,13,2,10,0,4,1,0,1902,40,1,39
56,6,9,2,8,0,4,1,0,1902,60,1,39
37,4,9,2,4,0,4,1,0,1902,45,1,39
51,4,9,2,7,0,2,1,0,1902,40,1,39
43,4,14,2,4,0,4,1,0,1902,40,1,39
46,2,9,2,3,0,4,1,0,1902,40,0,39
42,2,14,2,4,0,4,1,0,1902,60,1,39
45,4,10,2,1,5,4,0,0,1902,35,1,39
23,4,10,2,7,0,4,1,0,1902,40,0,39
45,4,13,2,12,0,4,1,0,1902,40,1,39
30,7,9,2,1,0,4,1,0,1902,40,0,39
49,7,16,2,10,0,2,1,0,1902,60,1,0
49,4,12,2,12,5,4,0,0,1902,40,1,39
57,4,15,2,3,0,1,1,0,1902,40,1,30
42,6,13,2,5,0,4,1,0,1902,80,1,39
43,2,10,2,1,5,4,0,0,1902,40,1,39
43,4,10,2,4,0,4,1,0,1902,40,1,39
42,4,15,2,10,0,4,1,0,1902,60,1,39
53,4,13,2,4,0,4,1,0,1902,55,1,39
40,2,14,2,10,0,4,1,0,1902,48,1,39
46,4,14,2,13,0,4,1,0,1902,40,1,0
41,4,13,2,4,0,4,1,0,1902,60,1,39
49,4,13,2,3,0,4,1,0,1902,40,1,39
31,6,13,2,10,0,4,1,0,1902,50,1,33
34,4,14,2,4,0,4,1,0,1902,50,1,39
40,1,14,2,13,0,1,1,0,1902,40,1,30
50,4,10,2,1,5,4,0,0,1902,38,1,39
54,4,9,2,3,0,1,1,0,1902,40,1,39
49,4,10,2,1,0,4,1,0,1902,50,1,39
44,6,14,2,4,5,4,0,0,1902,60,1,39
57,2,13,2,10,0,4,1,0,1902,40,1,39
28,2,14,2,10,5,4,0,0,1902,55,0,39
57,4,10,2,12,0,4,1,0,1902,40,1,39
59,4,13,2,10,0,4,1,0,1902,43,1,39
38,4,12,2,4,5,4,0,0,1902,40,1,39
36,6,9,2,5,0,4,1,0,1902,60,1,39
55,4,10,2,4,0,4,1,0,1902,40,1,39
34,6,9,2,12,0,4,1,0,1902,60,1,39
51,4,10,2,12,0,4,1,0,1902,50,1,39
46,4,9,2,14,0,4,1,0,1902,70,1,2
33,4,14,2,4,0,4,1,0,1902,45,1,11
31,7,13,2,10,5,4,0,0,1902,35,1,39
31,4,13,2,4,5,4,0,0,1902,35,1,39
59,6,9,2,4,0,4,1,0,1902,52,1,39
48,4,12,2,12,0,4,1,0,1902,40,1,39
33,4,13,2,4,0,4,1,0,1902,45,1,39
46,4,10,2,3,0,4,1,0,1902,50,1,39
53,4,13,2,4,0,2,1,0,1902,40,1,39
39,4,14,2,10,5,4,0,0,1902,18,1,39
44,6,9,2,10,0,4,1,0,1902,40,1,39
45,4,14,2,4,0,4,1,0,1902,50,1,39
42,2,13,2,11,0,4,1,0,1902,40,1,39
24,6,4,2,14,0,4,1,0,1902,40,1,39
57,4,13,2,12,0,4,1,0,1902,40,1,39
51,2,13,2,10,0,4,1,0,1902,40,1,39
50,4,13,2,4,0,4,1,0,1902,40,1,39
50,4,13,2,1,0,4,1,0,1902,50,1,0
52,4,14,2,4,0,4,1,0,1902,50,1,12
46,5,13,2,12,0,4,1,0,1902,42,1,0
44,4,10,2,12,0,1,1,0,1902,40,1,39
47,5,13,2,4,0,4,1,0,1902,45,1,39
36,4,13,2,12,0,4,1,0,1902,45,1,39
34,4,10,2,10,0,4,1,0,1902,38,1,39
49,4,13,2,4,0,4,1,0,1902,50,1,39
45,4,13,2,12,0,4,1,0,1902,45,1,39
46,4,13,2,4,0,4,1,0,1902,50,1,39
53,5,13,2,4,0,4,1,0,1902,48,1,39
63,7,16,2,4,0,4,1,0,1902,50,1,39
52,4,13,2,10,0,4,1,0,1902,40,1,39
44,4,13,2,4,0,2,1,0,1902,40,1,39
37,4,13,2,12,0,4,1,0,1902,40,1,39
44,7,16,2,10,0,4,1,0,1902,40,1,39
53,4,13,2,10,0,4,1,0,1902,40,1,39
32,4,13,2,13,0,4,1,0,1902,40,1,39
50,7,16,2,10,0,4,1,0,1902,45,1,39
42,1,14,2,10,0,1,1,0,1902,40,1,35
50,4,12,2,3,0,4,1,0,1902,40,1,39
33,4,13,2,12,0,4,1,0,1902,55,1,39
50,2,14,2,10,5,4,0,0,1902,40,1,39
32,4,13,2,10,5,4,0,0,1902,32,1,39
41,4,9,2,10,0,4,1,0,1902,40,1,39
54,4,9,2,4,0,4,1,0,1902,55,1,39
34,4,12,2,12,0,2,1,0,1902,50,1,39
41,5,13,2,4,0,4,1,0,1902,55,1,39
39,5,15,2,10,0,4,1,0,1902,50,1,39
42,1,14,2,10,0,4,1,0,1902,40,1,39
31,4,13,2,12,0,4,1,0,1902,45,1,39
45,4,11,2,10,0,4,1,0,1902,42,1,39
41,4,13,2,13,0,4,1,0,1902,42,1,39
48,4,14,2,4,5,4,0,0,1902,38,1,39
32,5,9,2,5,0,4,1,0,1902,55,1,39
41,4,10,2,7,0,2,1,0,1902,40,1,39
31,6,13,2,4,5,4,0,0,1902,40,1,39
30,5,10,2,4,0,1,1,0,1902,40,1,35
41,4,10,2,4,5,4,0,0,1902,40,1,39
48,4,14,2,10,0,4,1,0,1902,40,1,39
60,7,16,2,10,0,4,1,0,1902,40,1,39
38,6,13,2,4,0,1,1,0,1902,65,1,39
46,4,3,2,14,0,0,1,0,1902,40,0,39
28,4,10,2,12,0,4,1,0,1902,55,1,39
64,5,16,2,4,0,4,1,0,1902,60,1,39
31,0,13,2,0,5,4,0,0,1902,20,1,39
42,4,14,2,10,0,4,1,0,1902,50,1,39
43,4,11,2,13,5,4,0,0,1902,32,1,39
61,5,10,2,12,0,4,1,0,1902,35,1,39
48,4,16,2,10,0,1,1,0,1902,40,1,3
46,2,14,2,4,0,4,1,0,1902,45,1,39
44,4,13,2,4,0,4,1,0,1902,50,1,39
39,1,10,2,4,0,4,1,0,1902,50,1,39
46,6,13,2,12,0,4,1,0,1902,40,1,39
48,4,16,2,10,0,4,1,0,1902,50,1,39
27,4,7,2,3,0,4,1,0,1902,40,1,39
22,1,10,2,12,0,4,1,0,1902,37,0,39
51,1,13,2,4,0,4,1,0,1902,40,0,39
48,7,10,2,11,0,4,1,0,1902,40,1,39
52,4,11,2,3,0,4,1,0,1902,40,1,39
31,6,9,2,3,0,4,1,0,1902,40,1,39
53,4,13,2,1,0,4,1,0,1902,40,1,39
51,4,14,2,10,0,4,1,0,1902,60,1,39
46,2,16,2,10,5,4,0,0,1902,52,1,39
25,4,10,2,1,0,2,1,0,1902,36,1,39
46,4,9,2,3,0,2,1,0,1902,40,1,39
57,5,9,2,12,0,4,1,0,1902,30,1,39
44,4,13,2,10,0,4,1,0,1902,50,1,39
42,4,9,2,14,0,4,1,0,1902,50,1,39
42,4,14,2,1,0,4,1,0,1902,40,1,39
30,4,13,2,10,0,4,1,0,1902,55,1,39
54,7,16,2,4,0,4,1,0,1902,50,1,39
46,6,15,2,10,0,4,1,0,1902,45,1,39
33,4,13,2,1,0,4,1,0,1902,50,1,39
38,4,10,2,4,0,4,1,0,1902,50,1,39
50,4,14,2,3,0,4,1,0,1902,45,1,39
46,4,7,2,3,0,4,1,0,1902,40,1,39
41,6,14,2,12,5,4,0,0,1902,35,1,39
56,4,13,2,10,0,4,1,0,1902,65,1,39
39,4,13,2,10,0,4,1,0,1902,50,1,39
46,6,16,2,10,0,4,1,0,1902,50,1,39
48,2,4,2,14,0,4,1,0,1902,40,0,39
35,4,16,2,10,0,1,1,0,1902,40,1,36
56,4,10,2,3,0,4,1,0,1902,60,1,39
49,5,9,2,4,0,4,1,0,1902,60,1,39
61,7,15,2,10,0,4,1,0,1902,40,1,39
43,4,9,2,3,0,4,1,0,1902,40,1,39
37,4,9,2,3,0,4,1,0,1902,50,0,39
43,4,13,2,7,0,4,1,0,1902,40,1,39
41,4,9,2,12,0,4,1,0,1902,40,1,39
61,0,9,2,0,0,4,1,0,1902,40,1,39
30,4,13,2,1,0,4,1,0,1902,40,1,39
58,4,10,2,11,0,4,1,0,1902,40,1,39
40,4,9,2,10,0,4,1,0,1902,40,1,39
44,7,14,2,4,0,4,1,0,1902,40,1,39
40,4,13,2,4,0,4,1,0,1902,32,1,39
58,4,9,2,3,0,4,1,0,1902,40,0,39
48,6,9,2,3,0,4,1,0,1902,40,1,39
49,4,9,2,7,0,4,1,0,1902,40,0,39
50,4,13,2,4,0,4,1,0,1902,50,1,39
43,4,13,2,12,0,4,1,0,1902,55,1,39
53,4,9,2,14,0,4,1,0,1902,40,1,39
42,4,16,2,10,0,4,1,0,1902,50,1,39
56,5,9,2,12,0,4,1,0,1902,40,1,39
44,4,13,2,4,0,4,1,0,1902,56,1,39
29,4,13,2,10,5,4,0,0,1902,50,1,39
35,4,9,2,12,0,4,1,0,1902,40,1,39
44,4,9,2,12,0,4,1,0,1902,40,1,39
34,1,13,2,11,0,4,1,0,1902,48,1,39
42,4,14,2,10,0,1,1,0,1902,55,1,19
43,4,13,2,10,0,4,1,0,1902,40,1,39
57,4,11,2,10,0,4,1,0,1902,45,0,39
50,0,13,2,0,0,2,1,0,1902,60,1,39
45,4,10,2,3,0,4,1,0,1902,40,1,0
32,4,13,2,4,0,4,1,0,1902,60,1,39
33,4,13,2,1,0,4,1,0,1902,45,1,39
43,6,10,2,4,0,4,1,0,1902,15,1,39
32,4,9,2,12,0,4,1,0,1902,50,1,39
36,4,9,2,3,0,4,1,0,1902,48,1,39
50,6,9,2,12,0,4,1,0,1902,60,1,39
27,4,9,2,14,0,4,1,0,1902,45,0,39
60,4,15,2,4,0,4,1,0,1902,40,1,39
53,4,14,2,4,0,4,1,0,1902,50,1,39
61,7,16,2,10,0,4,1,0,1902,40,1,39
32,4,13,2,12,0,4,1,0,1902,40,1,39
52,5,13,2,4,0,4,1,0,1902,60,1,5
37,4,9,2,4,0,4,1,0,1902,55,1,39
33,4,9,2,13,5,4,0,0,1902,40,1,39
57,6,16,2,12,0,4,1,0,1902,40,1,39
43,4,9,2,3,0,4,1,0,1902,99,1,39
50,4,9,2,4,0,4,1,0,1902,40,1,39
43,4,10,2,3,0,4,1,0,1902,40,1,39
45,4,9,2,8,0,4,1,0,1902,40,1,39
37,6,9,2,12,0,4,1,0,1902,45,1,39
31,4,14,2,10,0,4,1,0,1902,43,1,39
33,4,12,2,3,0,4,1,0,1902,50,1,39
56,6,9,2,8,0,4,1,0,1887,50,1,2
43,4,10,2,10,5,4,0,0,1887,50,1,39
28,0,10,2,0,5,4,0,0,1887,40,1,39
52,4,6,2,3,0,4,1,0,1887,47,1,39
38,4,13,2,10,0,4,1,0,1887,40,1,39
40,2,4,2,3,0,2,1,0,1887,40,1,0
57,4,9,2,14,0,4,1,0,1887,40,1,39
41,4,10,2,3,0,4,1,0,1887,50,1,39
37,4,9,2,4,0,4,1,0,1887,50,1,39
42,4,9,2,3,0,4,1,0,1887,40,1,39
44,4,14,2,10,0,4,1,0,1887,35,1,39
39,4,13,2,4,0,4,1,0,1887,50,1,39
53,1,10,2,4,5,1,0,0,1887,40,1,30
51,4,10,2,4,0,4,1,0,1887,65,1,39
38,4,13,2,4,0,4,1,0,1887,50,1,39
43,2,10,2,11,0,4,1,0,1887,40,1,39
33,5,12,2,4,0,4,1,0,1887,60,1,39
43,4,13,2,12,0,4,1,0,1887,40,1,39
35,4,13,2,4,0,4,1,0,1887,45,1,39
41,4,10,2,4,0,4,1,0,1887,50,1,39
45,4,10,2,3,0,4,1,0,1887,40,1,39
59,4,9,2,7,0,4,1,0,1887,40,1,39
30,2,14,2,10,0,4,1,0,1887,45,1,39
32,7,13,2,11,0,4,1,0,1887,45,1,39
39,1,13,2,11,0,4,1,0,1887,60,1,39
43,6,13,2,10,5,4,0,0,1887,70,1,39
32,4,13,2,4,0,4,1,0,1887,55,1,39
39,2,9,2,11,0,4,1,0,1887,40,1,39
37,2,13,2,10,0,4,1,0,1887,40,1,39
34,4,10,2,4,5,4,0,0,1887,40,1,39
46,4,10,2,13,0,4,1,0,1887,45,1,39
51,2,16,2,10,0,4,1,0,1887,40,1,39
29,4,9,2,12,0,4,1,0,1887,55,1,39
34,4,13,2,10,5,4,0,0,1887,40,1,39
50,4,10,2,3,0,4,1,0,1887,35,1,39
34,4,10,2,6,0,4,1,0,1887,40,1,39
58,4,6,2,14,0,4,1,0,1887,40,1,39
56,6,3,2,4,0,4,1,0,1887,67,1,39
34,6,13,2,10,0,2,1,0,1887,48,1,39
36,2,13,2,10,0,4,1,0,1887,40,1,39
46,4,9,2,7,0,4,1,0,1887,40,1,39
35,4,13,2,4,0,1,1,0,1887,50,1,0
50,6,9,2,4,0,4,1,0,1887,40,1,39
27,5,13,2,4,0,4,1,0,1887,45,1,39
32,4,12,2,3,0,4,1,0,1887,40,1,21
44,5,9,2,4,0,4,1,0,1887,70,1,39
39,4,9,2,12,0,4,1,0,1887,46,1,39
33,4,9,2,1,5,4,0,0,1887,20,1,39
59,1,9,2,3,0,4,1,0,1887,40,1,39
59,4,10,2,3,0,4,1,0,1887,55,1,39
51,7,10,2,12,0,4,1,0,1887,40,1,39
37,4,11,2,3,0,4,1,0,1887,40,1,39
57,4,9,2,13,0,2,1,0,1887,40,1,38
25,4,11,2,10,5,4,0,0,1887,40,1,39
54,4,9,2,14,0,4,1,0,1887,65,1,39
47,2,10,2,14,0,4,1,0,1887,40,1,39
52,7,16,2,10,0,4,1,0,1887,70,1,11
40,4,13,2,10,0,4,1,0,1887,40,1,39
27,4,13,2,7,0,4,1,0,1887,60,1,39
31,4,13,2,4,0,2,1,0,1887,40,1,39
41,5,9,2,12,0,4,1,0,1887,55,1,39
41,4,9,2,14,0,4,1,0,1887,45,1,39
50,4,9,2,4,0,2,1,0,1887,55,1,39
36,4,10,2,7,0,4,1,0,1887,40,1,39
27,4,9,2,1,5,2,0,0,1887,40,1,39
46,4,10,2,12,0,4,1,0,1887,40,1,39
61,6,9,2,4,0,4,1,0,1887,40,1,39
39,2,13,2,10,0,4,1,0,1887,40,1,39
47,4,9,2,14,0,4,1,0,1887,45,1,39
45,4,9,2,7,0,4,1,0,1887,40,1,39
55,7,9,2,13,5,4,0,0,1887,40,1,39
38,6,7,2,4,0,4,1,0,1887,45,1,39
57,4,13,2,12,0,4,1,0,1887,55,1,39
38,6,6,2,12,0,4,1,0,1887,40,1,39
28,4,13,2,1,0,4,1,0,1887,40,1,39
40,4,10,2,6,0,4,1,0,1887,40,1,39
36,4,13,2,10,0,4,1,0,1887,50,1,39
36,4,9,2,3,0,4,1,0,1887,60,1,39
30,6,9,2,4,0,4,1,0,1887,50,1,39
35,4,9,2,1,5,4,0,0,1887,42,1,39
32,6,9,2,14,0,4,1,0,1887,60,1,39
55,4,9,2,6,0,4,1,0,1887,40,1,39
29,4,9,2,7,0,4,1,0,1887,30,1,39
37,5,12,2,12,0,4,1,0,1887,40,1,39
36,4,11,2,4,0,4,1,0,1887,50,1,39
42,0,14,2,0,5,4,0,0,1887,48,1,39
40,7,16,2,10,0,4,1,0,1887,50,1,39
26,4,14,2,10,0,4,1,0,1887,40,1,39
44,4,14,2,10,0,4,1,0,1887,60,1,39
47,4,13,2,4,0,4,1,0,1887,40,1,39
35,4,14,2,10,0,4,1,0,1887,40,1,39
58,4,10,2,12,0,4,1,0,1887,40,1,39
41,5,9,2,12,0,4,1,0,1887,55,1,39
41,4,9,2,3,0,4,1,0,1887,40,1,39
38,2,16,2,4,0,4,1,0,1887,50,1,39
47,6,13,2,12,0,4,1,0,1887,40,1,39
39,4,9,2,14,0,2,1,0,1887,40,1,39
42,4,10,2,12,0,4,1,0,1887,50,1,39
42,4,13,2,12,0,4,1,0,1887,40,1,39
37,4,11,2,10,5,4,0,0,1887,35,1,39
41,4,13,2,10,0,4,1,0,1887,40,1,39
51,4,9,2,3,0,4,1,0,1887,40,1,39
50,4,13,2,3,0,4,1,0,1887,50,1,39
43,4,6,2,7,0,2,1,0,1887,40,1,39
28,4,12,2,13,0,4,1,0,1887,70,1,39
35,5,12,2,12,0,4,1,0,1887,45,1,39
59,4,9,2,4,0,4,1,0,1887,40,1,39
28,4,13,2,10,0,4,1,0,1887,40,1,39
42,6,15,2,10,0,4,1,0,1887,40,1,39
51,4,14,2,4,0,4,1,0,1887,47,1,39
54,4,14,2,4,0,4,1,0,1887,44,1,39
45,4,9,2,3,0,4,1,0,1887,40,1,39
38,2,13,2,10,5,2,0,0,1887,40,1,39
46,1,14,2,2,0,4,1,0,1887,40,1,39
33,2,10,2,11,0,4,1,0,1887,40,1,39
36,4,13,2,4,0,4,1,0,1887,40,1,39
36,2,16,2,10,0,4,1,0,1887,50,1,39
61,1,10,2,1,0,4,1,0,1887,40,1,39
30,5,9,2,3,0,4,1,0,1887,48,1,39
50,4,11,2,10,5,4,0,0,1887,36,1,39
58,4,11,2,3,0,4,1,0,1887,48,1,39
43,4,13,2,7,0,4,1,0,1887,40,1,39
40,4,10,2,3,0,4,1,0,1887,68,1,39
55,1,9,2,13,0,4,1,0,1887,40,1,39
52,4,13,2,4,0,4,1,0,1887,40,1,39
44,6,10,2,3,0,4,1,0,1887,55,1,39
39,1,15,2,10,0,4,1,0,1887,50,1,39
45,4,13,2,12,0,4,1,0,1887,60,1,39
42,6,13,2,10,0,4,1,0,1887,40,1,39
29,4,10,2,4,0,4,1,0,1887,50,1,39
46,4,10,2,14,0,4,1,0,1887,40,1,39
55,4,13,2,4,0,4,1,0,1887,40,1,39
33,6,15,2,10,0,4,1,0,1887,40,1,39
44,4,10,2,14,0,4,1,0,1887,60,1,39
37,4,13,2,4,0,4,1,0,1887,47,1,39
64,5,12,2,12,0,4,1,0,1887,50,1,39
43,7,14,2,10,0,4,1,0,1887,45,1,39
36,4,13,2,12,0,4,1,0,1887,35,1,39
55,4,13,2,4,0,4,1,0,1887,40,1,39
34,4,9,2,4,0,4,1,0,1887,45,1,39
29,4,11,2,7,0,4,1,0,1887,48,1,39
37,4,10,2,4,0,2,1,0,1887,60,1,5
42,4,13,2,1,5,1,0,0,1887,40,1,30
41,6,12,2,3,0,4,1,0,1887,40,1,39
45,2,10,2,3,0,4,1,0,1887,40,1,26
35,4,9,2,12,0,1,1,0,1887,50,1,20
61,4,11,2,3,0,4,1,0,1887,60,1,39
49,4,10,2,4,0,4,1,0,1887,40,1,39
52,6,9,2,5,0,4,1,0,1887,60,1,39
46,2,12,2,11,0,4,1,0,1887,50,1,39
23,4,14,2,10,0,1,1,0,1887,50,1,19
36,4,10,2,3,0,4,1,0,1887,40,1,39
43,2,9,2,4,0,3,1,0,1887,40,1,39
35,2,14,2,10,0,4,1,0,1887,40,1,39
39,4,9,2,7,0,4,1,0,1887,40,1,39
39,4,13,2,4,0,4,1,0,1887,40,1,39
47,2,14,2,10,0,4,1,0,1887,50,1,39
53,2,10,2,11,0,4,1,0,1887,40,1,39
53,4,10,2,14,0,4,1,0,1887,45,1,39
26,4,14,4,10,1,4,0,0,1876,40,0,39
52,4,9,4,12,1,4,1,0,1876,50,0,39
61,4,3,0,14,1,4,1,0,1876,56,0,39
28,2,9,4,11,2,2,1,0,1876,40,0,39
42,4,14,0,10,1,4,0,0,1876,40,0,39
44,2,14,4,10,1,4,1,0,1876,42,0,39
51,4,9,5,7,1,4,1,0,1876,40,0,39
39,2,9,0,3,1,4,1,0,1876,40,0,39
36,7,13,0,10,1,4,1,0,1876,44,0,39
45,4,10,0,4,1,4,1,0,1876,50,0,39
27,4,13,4,4,1,4,1,0,1876,40,0,39
40,2,14,4,1,1,4,0,0,1876,35,0,39
25,4,13,4,12,1,4,0,0,1876,40,0,39
47,4,9,0,12,3,4,1,0,1876,40,0,39
32,4,13,4,10,1,4,1,0,1876,50,0,39
53,4,9,5,1,4,4,0,0,1876,38,0,39
32,4,10,4,12,3,4,1,0,1876,60,0,39
49,4,9,0,3,1,4,1,0,1876,40,0,39
27,4,11,4,10,1,4,0,0,1876,36,0,2
26,4,13,4,4,1,4,1,0,1876,38,0,39
60,6,9,5,8,1,2,1,0,1876,50,0,39
56,6,14,0,12,1,4,1,0,1876,60,0,39
58,4,12,0,1,1,4,1,0,1876,40,0,39
39,4,13,4,12,1,4,1,0,1876,50,0,39
53,4,14,0,10,4,4,0,0,1876,38,0,39
27,4,10,4,3,1,1,1,0,1876,45,0,1
46,2,14,0,10,1,4,0,0,1876,60,0,39
30,4,9,4,4,1,4,1,0,1876,45,0,39
38,2,9,4,3,1,4,1,0,1876,40,0,2
41,4,13,4,10,1,4,0,0,1876,40,0,39
27,4,9,4,14,1,4,1,0,1876,75,0,39
43,4,13,0,13,1,4,1,0,1876,40,0,39
30,1,13,4,10,1,4,1,0,1876,40,0,39
25,4,13,4,10,1,4,0,0,1876,40,0,39
26,6,13,0,4,1,4,1,0,1876,38,0,39
53,2,13,0,10,1,4,0,0,1876,54,0,39
39,4,7,0,3,1,4,1,0,1876,46,0,39
47,2,10,0,10,1,4,0,0,1876,40,0,39
44,4,10,5,3,1,4,1,0,1876,55,0,39
61,6,9,2,5,0,4,1,0,1848,60,1,39
44,4,12,2,3,0,4,1,0,1848,40,1,39
28,4,9,2,3,0,4,1,0,1848,42,1,39
34,4,13,2,10,0,4,1,0,1848,40,1,29
39,4,13,2,12,0,4,1,0,1848,40,1,39
41,4,11,2,13,0,4,1,0,1848,48,1,39
35,4,13,2,4,0,4,1,0,1848,70,1,39
34,4,9,2,3,0,4,1,0,1848,50,1,39
30,4,12,2,4,0,4,1,0,1848,50,1,39
30,4,9,2,3,0,4,1,0,1848,50,1,39
33,2,13,2,1,0,4,1,0,1848,45,1,39
60,0,9,2,0,0,4,1,0,1848,40,1,39
31,4,9,2,3,0,4,1,0,1848,40,1,39
50,4,9,2,13,0,4,1,0,1848,40,1,39
27,4,9,2,10,0,4,1,0,1848,45,1,39
37,6,9,2,4,0,4,1,0,1848,65,1,39
30,4,9,2,3,0,4,1,0,1848,40,1,39
49,4,10,2,10,0,4,1,0,1848,44,1,39
52,7,14,2,10,5,2,0,0,1848,40,1,39
39,2,8,2,14,0,4,1,0,1848,40,1,27
37,4,9,2,7,0,4,1,0,1848,48,1,39
39,4,14,2,10,0,4,1,0,1848,50,1,39
38,4,13,2,4,0,4,1,0,1848,54,1,39
44,4,13,2,10,0,4,1,0,1848,40,1,39
45,4,10,2,3,0,4,1,0,1848,40,1,39
54,4,9,2,12,0,4,1,0,1848,40,1,39
58,4,12,2,7,0,2,1,0,1848,40,1,39
36,1,13,2,1,0,4,1,0,1848,55,1,39
45,4,5,2,8,0,4,1,0,1848,40,1,39
46,1,11,2,13,0,4,1,0,1848,40,1,39
41,4,9,2,12,0,4,1,0,1848,45,1,39
41,1,14,2,4,0,4,1,0,1848,40,1,39
34,4,9,2,3,0,4,1,0,1848,50,1,39
33,1,16,2,10,0,4,1,0,1848,40,1,39
63,4,13,2,12,0,4,1,0,1848,40,1,39
56,4,10,2,12,0,4,1,0,1848,50,1,39
48,2,9,2,13,5,4,0,0,1848,40,1,39
40,4,12,2,4,0,4,1,0,1848,55,1,39
59,4,10,2,4,0,4,1,0,1848,45,1,39
32,4,13,2,12,0,4,1,0,1848,50,1,39
29,2,13,2,10,0,4,1,0,1848,60,1,11
41,4,9,2,3,0,4,1,0,1848,40,1,39
30,4,10,2,12,0,4,1,0,1848,40,1,39
34,7,14,2,7,0,4,1,0,1848,40,1,39
41,4,10,2,14,0,4,1,0,1848,65,1,39
46,4,13,2,10,0,4,1,0,1848,45,1,39
39,4,14,2,4,0,4,1,0,1848,45,1,39
26,4,9,2,3,0,2,1,0,1848,60,1,39
27,4,13,2,12,0,4,1,0,1848,55,1,39
61,4,13,2,10,0,4,1,0,1848,40,1,39
37,4,13,2,4,5,4,0,0,1848,40,1,39
67,4,10,2,12,0,4,1,0,1844,70,0,39
66,0,10,2,0,0,4,1,0,1825,40,1,39
66,5,9,2,12,0,4,1,0,1825,10,1,39
74,6,13,2,4,0,4,1,0,1825,12,1,39
66,7,9,2,4,0,4,1,0,1825,40,1,39
71,6,10,5,12,4,2,1,0,1816,2,0,39
80,4,10,4,10,1,4,1,0,1816,60,0,39
24,4,9,4,8,1,4,0,0,1762,40,0,39
20,0,7,3,0,3,1,0,0,1762,40,0,35
28,6,10,4,14,1,4,1,0,1762,40,0,39
59,4,9,0,12,4,4,0,0,1762,30,0,39
24,4,9,4,12,3,4,0,0,1762,32,0,39
24,4,10,4,12,3,4,1,0,1762,40,0,39
52,4,9,6,12,4,4,0,0,1762,40,0,39
39,6,13,0,1,1,4,1,0,1762,40,0,39
43,4,9,0,8,1,2,0,0,1762,35,0,39
22,4,6,4,12,1,4,0,0,1762,25,0,39
30,4,12,0,1,3,4,0,0,1762,40,0,39
21,4,7,3,6,3,4,1,0,1762,40,0,6
24,4,9,0,11,3,4,0,0,1762,40,0,39
21,4,10,4,12,3,4,0,0,1762,28,0,39
49,4,14,0,4,4,4,1,0,1755,45,1,39
52,4,13,0,10,4,4,0,0,1755,40,1,39
38,4,10,0,3,1,4,1,0,1741,40,0,39
30,4,13,4,12,1,4,1,0,1741,48,0,39
38,2,13,4,4,4,1,1,0,1741,40,0,40
25,4,8,4,7,1,4,1,0,1741,40,0,39
34,4,13,4,4,2,4,0,0,1741,45,0,39
24,1,13,4,10,1,4,1,0,1741,45,0,39
25,4,13,4,10,1,4,1,0,1741,40,0,39
31,4,13,4,4,1,4,1,0,1741,38,0,39
39,1,13,4,1,1,4,1,0,1741,40,0,39
35,4,9,0,14,1,4,1,0,1741,60,0,39
31,2,6,4,14,2,4,1,0,1741,40,0,39
30,4,9,4,7,1,4,1,0,1741,42,0,39
42,2,14,4,10,1,4,0,0,1741,35,0,39
42,4,10,0,4,1,4,0,0,1741,50,0,39
41,4,13,4,10,1,4,0,0,1741,40,0,39
46,4,9,0,3,1,4,1,0,1741,40,0,39
34,4,13,4,4,1,4,1,0,1741,40,0,39
33,0,9,0,0,1,2,1,0,1741,40,0,39
36,4,13,0,4,1,4,1,0,1741,40,0,39
36,4,13,4,12,1,4,0,0,1741,40,0,39
44,1,12,0,1,1,2,0,0,1741,40,0,39
